,avg_product_price,avg_freight_value,avg_product_volume,avg_review_score,avg_delivery_delay,avg_installments,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_voucher,top_master_category,cohort_month,seller_density,std_delivery_delay,unique_categories_sold,review_pct_2,review_pct_3,review_pct_4,early_orders_34d,churned
1888,37.76777777777778,20.857777777777777,361.77777777777777,3.5555555555555554,-20.666666666666668,1.5,1,1,0,1,Electronics,2017-02,2,3.2403703492039297,1,0.0,0.0,0.5555555555555556,3,1
1889,231.54,19.5,4522.0,5.0,-15.0,2.0,0,1,0,0,Electronics,2018-04,2,,1,0.0,0.0,0.0,1,1
1890,120.226,17.282,8316.8,4.0,-16.4,2.4,0,1,0,1,Construction,2018-04,1,5.9413803110051795,3,0.0,0.0,0.2,4,1
1891,83.24444444444445,23.167777777777776,10155.555555555555,4.222222222222222,-9.666666666666666,1.1111111111111112,1,1,0,1,Furniture,2018-01,1,3.391164991562634,2,0.0,0.0,0.3333333333333333,3,1
1892,54.98571428571428,23.712857142857143,34132.0,3.5714285714285716,-14.142857142857142,1.3333333333333333,1,1,0,0,Home & Living,2017-07,2,5.33630869386231,1,0.0,0.42857142857142855,0.0,2,1
1893,104.9,13.05,12650.0,5.0,-13.0,2.0,1,1,0,0,Toys & Baby,2017-09,2,0.0,1,0.0,0.0,0.0,1,1
1894,119.28571428571429,13.641428571428571,7862.142857142857,4.285714285714286,-8.285714285714286,3.857142857142857,0,1,1,0,Toys & Baby,2018-04,4,6.317021600783229,1,0.0,0.0,0.14285714285714285,1,0
1895,96.65666666666668,11.590000000000002,14866.666666666666,4.333333333333333,-9.333333333333334,2.3333333333333335,0,1,1,0,Electronics,2018-05,2,6.110100926607786,2,0.0,0.0,0.6666666666666666,1,0
1896,119.9,26.0,12012.0,1.0,-27.0,1.0,1,0,0,0,Home & Living,2017-01,1,,1,0.0,0.0,0.0,1,1
1897,149.0,11.795,1760.0,4.833333333333333,-10.0,4.5,0,1,0,0,Health & Beauty,2018-03,1,6.0332412515993425,1,0.0,0.0,0.16666666666666666,2,0
1898,16.75,11.137500000000001,5821.875,4.125,-6.875,1.5,1,1,0,0,Home & Living,2018-08,1,5.194433834128881,1,0.0,0.375,0.125,6,0
1899,99.0,13.39,7168.0,4.666666666666667,-19.0,2.0,0,1,0,0,Auto,2018-07,2,7.211102550927978,1,0.0,0.0,0.3333333333333333,2,0
1900,60.42857142857143,20.352857142857143,5982.0,4.571428571428571,-18.714285714285715,2.6666666666666665,0,1,1,0,Pets,2018-06,4,6.047431568147635,1,0.0,0.14285714285714285,0.14285714285714285,3,0
1901,73.93333333333334,17.41,18000.0,5.0,-12.333333333333334,3.6666666666666665,0,1,0,0,Furniture,2018-07,1,3.055050463303893,1,0.0,0.0,0.0,2,0
1902,198.98235294117646,17.74235294117647,2723.529411764706,2.9411764705882355,-20.176470588235293,4.411764705882353,0,1,1,1,Gifts,2018-04,1,11.446807929056288,4,0.0,0.11764705882352941,0.17647058823529413,4,0
1903,54.25,17.02,10687.5,3.75,-17.75,4.666666666666667,0,1,0,0,Furniture,2017-04,2,5.5,2,0.0,0.0,0.25,2,1
1904,22.0,11.336666666666666,3594.6666666666665,3.6666666666666665,-8.0,2.0,1,1,0,0,Health & Beauty,2018-07,2,5.196152422706632,1,0.0,0.0,0.0,2,0
1905,73.0,19.366666666666667,11494.166666666666,4.583333333333333,-20.916666666666668,1.6,1,1,0,1,Home & Living,2017-11,1,6.666856057915882,2,0.0,0.0,0.4166666666666667,2,1
1906,127.5,17.37,13000.0,5.0,-5.0,4.0,0,1,0,0,Construction,2017-11,1,,1,0.0,0.0,0.0,1,1
1907,182.4264705882353,16.19764705882353,3694.176470588235,4.529411764705882,-14.764705882352942,4.352941176470588,1,1,0,0,Gifts,2018-01,2,6.768764766971018,1,0.058823529411764705,0.0,0.058823529411764705,2,0
1908,63.16181818181818,18.831818181818182,11751.636363636364,3.4545454545454546,-8.818181818181818,3.111111111111111,0,1,1,0,Home & Living,2018-07,3,6.462479119009698,2,0.0,0.0,0.09090909090909091,8,0
1909,85.00925,17.699,16162.2,4.475,-12.75,2.5526315789473686,1,1,1,1,Home & Living,2017-03,1,5.943106327545623,7,0.05,0.05,0.175,2,0
1910,40.5,20.788888888888888,23520.0,2.2222222222222223,-11.777777777777779,3.6,1,1,0,0,Home & Living,2017-10,1,4.176654695380556,1,0.0,0.0,0.1111111111111111,2,1
1911,108.04853658536585,15.090000000000002,45285.78048780488,4.365853658536586,-14.268292682926829,3.575,1,1,0,0,Toys & Baby,2017-07,1,4.816764423572646,2,0.024390243902439025,0.07317073170731707,0.21951219512195122,2,0
1912,39.5,16.31,8328.0,4.090909090909091,-11.272727272727273,1.6363636363636365,1,1,1,1,Health & Beauty,2018-07,3,5.197901674539623,1,0.0,0.45454545454545453,0.0,6,0
1913,107.97863924050633,11.092816455696202,1090.3481012658228,4.379746835443038,-9.414556962025317,2.654166666666667,1,1,1,1,Health & Beauty,2018-04,1,6.76937385160376,1,0.00949367088607595,0.05379746835443038,0.12974683544303797,58,0
1914,105.45,17.3825,11750.5,3.75,-10.5,4.75,0,1,0,0,Miscellaneous,2018-03,1,1.2909944487358056,2,0.0,0.0,0.25,2,1
